IN4520210209,STATE DEVELOPMENT LOAN 31193 TLG 22DC32 7.04 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210217,STATE DEVELOPMENT LOAN 31226 TLG 29DC33 7.14 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210225,STATE DEVELOPMENT LOAN 31251 TLG 05JN33 7.18 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210233,STATE DEVELOPMENT LOAN 31277 TLG 12JN35 7.28 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210241,STATE DEVELOPMENT LOAN 31301 TLG 19JN34 7.34 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210258,STATE DEVELOPMENT LOAN 31364 TLG 09FB36 7.37 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210266,STATE DEVELOPMENT LOAN 31400 TLG 23FB37 7.13 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210274,STATE DEVELOPMENT LOAN 31434 TLG 02MR34 7.13 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210282,STATE DEVELOPMENT LOAN 31476 TLG 16MR35 7.34 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4520210290,STATE DEVELOPMENT LOAN 31529 TLG 30MR36 7.36 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200024,STATE DEVELOPMENT LOAN 22984 J&amp;K 08AP30 8.15 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200032,STATE DEVELOPMENT LOAN 23138 J&amp;K 06MY30 6.79 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200040,STATE DEVELOPMENT LOAN 23234 J&amp;K 03JU30 6.62 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200057,STATE DEVELOPMENT LOAN 29086 J&amp;K 08JL30 6.58 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200065,STATE DEVELOPMENT LOAN 29285 J&amp;K 05AG30 6.46 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200073,STATE DEVELOPMENT LOAN 29404 J&amp;K 09SP30 6.7 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200081,STATE DEVELOPMENT LOAN 29499 J&amp;K 30SP35 6.96 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200099,STATE DEVELOPMENT LOAN 29520 J&amp;K 07OT32 7.15 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200107,STATE DEVELOPMENT LOAN 29651 J&amp;K 04NV35 6.8 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200115,STATE DEVELOPMENT LOAN 29747 J&amp;K 25NV32 6.7 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200123,STATE DEVELOPMENT LOAN 29759 J&amp;K 02DC30 6.65 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200131,STATE DEVELOPMENT LOAN 29896 J&amp;K 06JN36 6.64 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200149,STATE DEVELOPMENT LOAN 29993 J&amp;K 03FB31 6.99 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200156,STATE DEVELOPMENT LOAN 30100 J&amp;K 03MR36 7.24 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920200164,STATE DEVELOPMENT LOAN 30216 J&amp;K 31MR31 6.84 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210015,STATE DEVELOPMENT LOAN 30259 J&amp;K 16AP33 6.78 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210023,STATE DEVELOPMENT LOAN 30369 J&amp;K 05MY33 6.9 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210031,STATE DEVELOPMENT LOAN 30446 J&amp;K 02JU36 7.04 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210049,STATE DEVELOPMENT LOAN 30536 J&amp;K 30JU33 7.1 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210056,STATE DEVELOPMENT LOAN 30665 J&amp;K 11AG33 7.1 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210064,STATE DEVELOPMENT LOAN 30719 J&amp;K 01SP36 7.08 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210072,STATE DEVELOPMENT LOAN 30799 J&amp;K 29SP36 6.98 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210080,STATE DEVELOPMENT LOAN 30924 J&amp;K 02NV33 7.06 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210098,STATE DEVELOPMENT LOAN 31026 J&amp;K 08DC36 6.94 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210106,STATE DEVELOPMENT LOAN 31187 J&amp;K 22DC33 7 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210114,STATE DEVELOPMENT LOAN 31213 J&amp;K 29DC36 7.14 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210122,STATE DEVELOPMENT LOAN 31377 J&amp;K 16FB34 7.13 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210130,STATE DEVELOPMENT LOAN 31427 J&amp;K 02MR37 7.12 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
IN4920210148,STATE DEVELOPMENT LOAN 31468 J&amp;K 16MR37 7.39 FV RS 100,null,GOVERNMENT SECURITIES,ACTIVE
